date_created,strike,maturity,time_to_maturity,option_price
2025-02-25,110.0,2025-06-25,0.47619047619047616,3.29251783095552
2025-02-25,115.0,2025-03-27,0.11904761904761904,0.16481892539073492
2025-02-25,115.0,2025-04-26,0.23809523809523808,0.745367854175579
2025-02-25,115.0,2025-06-25,0.47619047619047616,2.1691349987407964
2025-02-25,120.0,2025-03-27,0.11904761904761904,0.014240416945601363
2025-02-25,120.0,2025-04-26,0.23809523809523808,0.2568431784276774
2025-02-25,120.0,2025-06-25,0.47619047619047616,1.0591173497473052
2025-02-26,80.0,2025-03-28,0.11904761904761904,22.206344457157655
2025-02-26,80.0,2025-04-27,0.23809523809523808,22.851246648512983
2025-02-26,80.0,2025-06-26,0.47619047619047616,23.437596416617666
2025-02-26,85.0,2025-03-28,0.11904761904761904,17.769452211927632
2025-02-26,85.0,2025-04-27,0.23809523809523808,18.10442016803145
2025-02-26,85.0,2025-06-26,0.47619047619047616,18.161979979349894
2025-02-26,90.0,2025-03-28,0.11904761904761904,12.750699810391795
2025-02-26,90.0,2025-04-27,0.23809523809523808,12.805733555375308
2025-02-26,90.0,2025-06-26,0.47619047619047616,14.301961785435287
2025-02-26,95.0,2025-03-28,0.11904761904761904,7.893823172861142
2025-02-26,95.0,2025-04-27,0.23809523809523808,8.781037522257753
2025-02-26,95.0,2025-06-26,0.47619047619047616,10.180142995389327
2025-02-26,100.0,2025-03-28,0.11904761904761904,3.923897141734767
2025-02-26,100.0,2025-04-27,0.23809523809523808,4.923015310595402
2025-02-26,100.0,2025-06-26,0.47619047619047616,6.574991026294471
2025-02-26,105.0,2025-03-28,0.11904761904761904,1.4944429206754255
2025-02-26,105.0,2025-04-27,0.23809523809523808,2.5447769317904934
2025-02-26,105.0,2025-06-26,0.47619047619047616,4.456477111274363
2025-02-26,110.0,2025-03-28,0.11904761904761904,0.40392561436727176
2025-02-26,110.0,2025-04-27,0.23809523809523808,1.3406479787416157
2025-02-26,110.0,2025-06-26,0.47619047619047616,2.6409869994933795
2025-02-26,115.0,2025-03-28,0.11904761904761904,0.10630068446214275
2025-02-26,115.0,2025-04-27,0.23809523809523808,0.5156473659497023
2025-02-26,115.0,2025-06-26,0.47619047619047616,1.5848500746758043
2025-02-26,120.0,2025-03-28,0.11904761904761904,0.008985363584655064
2025-02-26,120.0,2025-04-27,0.23809523809523808,0.1694407149268631
2025-02-26,120.0,2025-06-26,0.47619047619047616,0.6767320647536821
2025-02-27,80.0,2025-03-29,0.11904761904761904,23.852100168988056
2025-02-27,80.0,2025-04-28,0.23809523809523808,24.201287742905087
2025-02-27,80.0,2025-06-27,0.47619047619047616,24.40446049373257
2025-02-27,85.0,2025-03-29,0.11904761904761904,18.563741871348274
2025-02-27,85.0,2025-04-28,0.23809523809523808,19.424652994781106
2025-02-27,85.0,2025-06-27,0.47619047619047616,19.11260443511727
2025-02-27,90.0,2025-03-29,0.11904761904761904,13.973908971482713
2025-02-27,90.0,2025-04-28,0.23809523809523808,14.454895091189599
2025-02-27,90.0,2025-06-27,0.47619047619047616,15.559949621087785
2025-02-27,95.0,2025-03-29,0.11904761904761904,9.178766578133473
2025-02-27,95.0,2025-04-28,0.23809523809523808,9.91791174627049
2025-02-27,95.0,2025-06-27,0.47619047619047616,10.527376075176777
2025-02-27,100.0,2025-03-29,0.11904761904761904,4.915181728691036
2025-02-27,100.0,2025-04-28,0.23809523809523808,6.0088616661008905
2025-02-27,100.0,2025-06-27,0.47619047619047616,7.429080603774672
2025-02-27,105.0,2025-03-29,0.11904761904761904,2.071354615107356
2025-02-27,105.0,2025-04-28,0.23809523809523808,3.1471060055730953
2025-02-27,105.0,2025-06-27,0.47619047619047616,4.839243897113144
2025-02-27,110.0,2025-03-29,0.11904761904761904,0.5851773055447905
2025-02-27,110.0,2025-04-28,0.23809523809523808,1.5047943142702014
2025-02-27,110.0,2025-06-27,0.47619047619047616,2.556153631755449
2025-02-27,115.0,2025-03-29,0.11904761904761904,0.1516254452715071
2025-02-27,115.0,2025-04-28,0.23809523809523808,0.5027618253612618
2025-02-27,115.0,2025-06-27,0.47619047619047616,1.6601430064908798
2025-02-27,120.0,2025-03-29,0.11904761904761904,0.017113079078072056
2025-02-27,120.0,2025-04-28,0.23809523809523808,0.19621643697624286
2025-02-27,120.0,2025-06-27,0.47619047619047616,0.798607335699394
2025-02-28,80.0,2025-03-30,0.11904761904761904,25.887451082695385
2025-02-28,80.0,2025-04-29,0.23809523809523808,26.01405456885387
2025-02-28,80.0,2025-06-28,0.47619047619047616,27.139874797552373
2025-02-28,85.0,2025-03-30,0.11904761904761904,20.96908990921319
2025-02-28,85.0,2025-04-29,0.23809523809523808,20.707936024658714
2025-02-28,85.0,2025-06-28,0.47619047619047616,21.859846981061313
2025-02-28,90.0,2025-03-30,0.11904761904761904,15.708987162083938
2025-02-28,90.0,2025-04-29,0.23809523809523808,16.382271410504003
2025-02-28,90.0,2025-06-28,0.47619047619047616,17.013395544845526
2025-02-28,95.0,2025-03-30,0.11904761904761904,11.038114879273344
2025-02-28,95.0,2025-04-29,0.23809523809523808,11.54630584800123
2025-02-28,95.0,2025-06-28,0.47619047619047616,12.870697899199426
2025-02-28,100.0,2025-03-30,0.11904761904761904,6.5579245425266395
2025-02-28,100.0,2025-04-29,0.23809523809523808,7.1974461797018074
2025-02-28,100.0,2025-06-28,0.47619047619047616,9.020675071753024
2025-02-28,105.0,2025-03-30,0.11904761904761904,3.0642617355798483
2025-02-28,105.0,2025-04-29,0.23809523809523808,4.11585806848611
2025-02-28,105.0,2025-06-28,0.47619047619047616,5.87804193944138
2025-02-28,110.0,2025-03-30,0.11904761904761904,1.008630958446259
2025-02-28,110.0,2025-04-29,0.23809523809523808,2.0819677699918553
2025-02-28,110.0,2025-06-28,0.47619047619047616,3.8089489939387704
2025-02-28,115.0,2025-03-30,0.11904761904761904,0.27121526306662325
2025-02-28,115.0,2025-04-29,0.23809523809523808,0.9814264579277763
2025-02-28,115.0,2025-06-28,0.47619047619047616,2.1772845613137117
2025-02-28,120.0,2025-03-30,0.11904761904761904,0.03681122904315115
2025-02-28,120.0,2025-04-29,0.23809523809523808,0.25882301656577034
2025-02-28,120.0,2025-06-28,0.47619047619047616,1.102533423218373
2025-03-03,80.0,2025-04-02,0.11904761904761904,25.391475032782974
2025-03-03,80.0,2025-05-02,0.23809523809523808,25.832389311526303
2025-03-03,80.0,2025-07-01,0.47619047619047616,26.102867664729093
2025-03-03,85.0,2025-04-02,0.11904761904761904,20.50559138188885
2025-03-03,85.0,2025-05-02,0.23809523809523808,20.965725298596045
2025-03-03,85.0,2025-07-01,0.47619047619047616,21.60340043785177
2025-03-03,90.0,2025-04-02,0.11904761904761904,15.59362127060318
2025-03-03,90.0,2025-05-02,0.23809523809523808,15.558987550572484
2025-03-03,90.0,2025-07-01,0.47619047619047616,16.373031831686646
2025-03-03,95.0,2025-04-02,0.11904761904761904,10.633298755350157
2025-03-03,95.0,2025-05-02,0.23809523809523808,11.031631614240794
2025-03-03,95.0,2025-07-01,0.47619047619047616,12.757450624521852
2025-03-03,100.0,2025-04-02,0.11904761904761904,6.104062732880535
2025-03-03,100.0,2025-05-02,0.23809523809523808,7.069451478135133
2025-03-03,100.0,2025-07-01,0.47619047619047616,8.463757939166864
2025-03-03,105.0,2025-04-02,0.11904761904761904,2.6181118684676616
2025-03-03,105.0,2025-05-02,0.23809523809523808,4.032558077903533
2025-03-03,105.0,2025-07-01,0.47619047619047616,5.418405426092189
2025-03-03,110.0,2025-04-02,0.11904761904761904,0.8474730476703012
2025-03-03,110.0,2025-05-02,0.23809523809523808,1.8117966919093198
2025-03-03,110.0,2025-07-01,0.47619047619047616,3.3018662312026965
2025-03-03,115.0,2025-04-02,0.11904761904761904,0.17669323062737718
2025-03-03,115.0,2025-05-02,0.23809523809523808,0.7694876911780613
2025-03-03,115.0,2025-07-01,0.47619047619047616,1.902237880728297
2025-03-03,120.0,2025-04-02,0.11904761904761904,0.02408211025628378
2025-03-03,120.0,2025-05-02,0.23809523809523808,0.24578929922596449
2025-03-03,120.0,2025-07-01,0.47619047619047616,0.9599137901902
2025-03-04,80.0,2025-04-03,0.11904761904761904,24.92463893475705
2025-03-04,80.0,2025-05-03,0.23809523809523808,24.704330670848638
2025-03-04,80.0,2025-07-02,0.47619047619047616,25.486462849127072
2025-03-04,85.0,2025-04-03,0.11904761904761904,19.62174523542665
2025-03-04,85.0,2025-05-03,0.23809523809523808,20.178351570120153
2025-03-04,85.0,2025-07-02,0.47619047619047616,20.330700370633373
2025-03-04,90.0,2025-04-03,0.11904761904761904,14.930753953666756
2025-03-04,90.0,2025-05-03,0.23809523809523808,14.90599670282723
2025-03-04,90.0,2025-07-02,0.47619047619047616,15.959346565663209
2025-03-04,95.0,2025-04-03,0.11904761904761904,9.886756837423711
2025-03-04,95.0,2025-05-03,0.23809523809523808,10.349098931549937
2025-03-04,95.0,2025-07-02,0.47619047619047616,11.285896155397168
2025-03-04,100.0,2025-04-03,0.11904761904761904,5.522571577075291
2025-03-04,100.0,2025-05-03,0.23809523809523808,6.08831850075333
2025-03-04,100.0,2025-07-02,0.47619047619047616,7.751897359376364
2025-03-04,105.0,2025-04-03,0.11904761904761904,2.306718753119127
2025-03-04,105.0,2025-05-03,0.23809523809523808,3.233618332846029
2025-03-04,105.0,2025-07-02,0.47619047619047616,4.943653204398603
2025-03-04,110.0,2025-04-03,0.11904761904761904,0.6899380442675508
2025-03-04,110.0,2025-05-03,0.23809523809523808,1.5033564307761684
2025-03-04,110.0,2025-07-02,0.47619047619047616,2.9953220864001002
2025-03-04,115.0,2025-04-03,0.11904761904761904,0.09980917276955036
2025-03-04,115.0,2025-05-03,0.23809523809523808,0.5877879419376975
2025-03-04,115.0,2025-07-02,0.47619047619047616,1.3837375966894692
2025-03-04,120.0,2025-04-03,0.11904761904761904,0.014506044639469879
2025-03-04,120.0,2025-05-03,0.23809523809523808,0.16597101314539958
2025-03-04,120.0,2025-07-02,0.47619047619047616,0.7881897042681509
2025-03-05,80.0,2025-04-04,0.11904761904761904,26.920744031390036
2025-03-05,80.0,2025-05-04,0.23809523809523808,27.220864239966414
2025-03-05,80.0,2025-07-03,0.47619047619047616,27.380494023684122
2025-03-05,85.0,2025-04-04,0.11904761904761904,21.842114309704122
2025-03-05,85.0,2025-05-04,0.23809523809523808,21.914963305151375
2025-03-05,85.0,2025-07-03,0.47619047619047616,22.203873731916637
2025-03-05,90.0,2025-04-04,0.11904761904761904,16.832387253446342
2025-03-05,90.0,2025-05-04,0.23809523809523808,17.172499327992885
2025-03-05,90.0,2025-07-03,0.47619047619047616,17.510123288237164
2025-03-05,95.0,2025-04-04,0.11904761904761904,11.999765254881579
2025-03-05,95.0,2025-05-04,0.23809523809523808,12.153660614059001
2025-03-05,95.0,2025-07-03,0.47619047619047616,13.221046542688635
2025-03-05,100.0,2025-04-04,0.11904761904761904,7.219421318138361
2025-03-05,100.0,2025-05-04,0.23809523809523808,8.171998571451784
2025-03-05,100.0,2025-07-03,0.47619047619047616,9.152197470378237
2025-03-05,105.0,2025-04-04,0.11904761904761904,3.3235677581483825
2025-03-05,105.0,2025-05-04,0.23809523809523808,4.513325625934935
2025-03-05,105.0,2025-07-03,0.47619047619047616,6.1356545049465865
2025-03-05,110.0,2025-04-04,0.11904761904761904,1.125563227781802
2025-03-05,110.0,2025-05-04,0.23809523809523808,2.0818590932840433
2025-03-05,110.0,2025-07-03,0.47619047619047616,3.6198723409958893
2025-03-05,115.0,2025-04-04,0.11904761904761904,0.2603975225379654
2025-03-05,115.0,2025-05-04,0.23809523809523808,0.7783969312470221
2025-03-05,115.0,2025-07-03,0.47619047619047616,2.051063947345656
2025-03-05,120.0,2025-04-04,0.11904761904761904,0.02299389747109413
2025-03-05,120.0,2025-05-04,0.23809523809523808,0.2429854831795735
2025-03-05,120.0,2025-07-03,0.47619047619047616,0.8677157919677508
2025-03-06,80.0,2025-04-05,0.11904761904761904,28.024890069097502
2025-03-06,80.0,2025-05-05,0.23809523809523808,28.26761365697196
2025-03-06,80.0,2025-07-04,0.47619047619047616,28.653420066349064
2025-03-06,85.0,2025-04-05,0.11904761904761904,23.210205721183534
2025-03-06,85.0,2025-05-05,0.23809523809523808,23.334609870217186
2025-03-06,85.0,2025-07-04,0.47619047619047616,23.884843481311275
2025-03-06,90.0,2025-04-05,0.11904761904761904,18.452358109451573
2025-03-06,90.0,2025-05-05,0.23809523809523808,18.44260609234465
2025-03-06,90.0,2025-07-04,0.47619047619047616,18.875628311753765
2025-03-06,95.0,2025-04-05,0.11904761904761904,13.34932932250054
2025-03-06,95.0,2025-05-05,0.23809523809523808,13.532173650641253
2025-03-06,95.0,2025-07-04,0.47619047619047616,14.496796414308491
2025-03-06,100.0,2025-04-05,0.11904761904761904,8.145562930579029
2025-03-06,100.0,2025-05-05,0.23809523809523808,8.81697754538982
2025-03-06,100.0,2025-07-04,0.47619047619047616,10.07736180383808
2025-03-06,105.0,2025-04-05,0.11904761904761904,4.200940205561464
2025-03-06,105.0,2025-05-05,0.23809523809523808,4.892362115541722
2025-03-06,105.0,2025-07-04,0.47619047619047616,6.396310730733446
2025-03-06,110.0,2025-04-05,0.11904761904761904,1.3728318289534496
2025-03-06,110.0,2025-05-05,0.23809523809523808,2.376032658058321
2025-03-06,110.0,2025-07-04,0.47619047619047616,3.9086906613361694
2025-03-06,115.0,2025-04-05,0.11904761904761904,0.24225127155317924
2025-03-06,115.0,2025-05-05,0.23809523809523808,0.8751948217978556
2025-03-06,115.0,2025-07-04,0.47619047619047616,2.075800517722882
2025-03-06,120.0,2025-04-05,0.11904761904761904,0.027450077526967067
2025-03-06,120.0,2025-05-05,0.23809523809523808,0.2413598624125375
2025-03-06,120.0,2025-07-04,0.47619047619047616,0.9393348357071896
2025-03-07,80.0,2025-04-06,0.11904761904761904,28.156978947570632
2025-03-07,80.0,2025-05-06,0.23809523809523808,28.27732558499245
2025-03-07,80.0,2025-07-05,0.47619047619047616,28.80980832195477
2025-03-07,85.0,2025-04-06,0.11904761904761904,23.34518902904202
2025-03-07,85.0,2025-05-06,0.23809523809523808,23.706396938679813
2025-03-07,85.0,2025-07-05,0.47619047619047616,24.3393394295733
2025-03-07,90.0,2025-04-06,0.11904761904761904,18.324329671003706
2025-03-07,90.0,2025-05-06,0.23809523809523808,18.461154924459382
2025-03-07,90.0,2025-07-05,0.47619047619047616,18.99637594418949
2025-03-07,95.0,2025-04-06,0.11904761904761904,13.467091900707386
2025-03-07,95.0,2025-05-06,0.23809523809523808,13.913491506550507
2025-03-07,95.0,2025-07-05,0.47619047619047616,14.55793050437652
2025-03-07,100.0,2025-04-06,0.11904761904761904,8.413598060573971
2025-03-07,100.0,2025-05-06,0.23809523809523808,9.122617916276676
2025-03-07,100.0,2025-07-05,0.47619047619047616,10.020111759890918
2025-03-07,105.0,2025-04-06,0.11904761904761904,4.329937057469548
2025-03-07,105.0,2025-05-06,0.23809523809523808,5.162193686580846
2025-03-07,105.0,2025-07-05,0.47619047619047616,6.993289643960972
2025-03-07,110.0,2025-04-06,0.11904761904761904,1.499311623231564
2025-03-07,110.0,2025-05-06,0.23809523809523808,2.6402999204891864
2025-03-07,110.0,2025-07-05,0.47619047619047616,4.107042563618896
2025-03-07,115.0,2025-04-06,0.11904761904761904,0.2824700879276231
2025-03-07,115.0,2025-05-06,0.23809523809523808,0.9956833253270575
2025-03-07,115.0,2025-07-05,0.47619047619047616,2.216901066636901
2025-03-07,120.0,2025-04-06,0.11904761904761904,0.05610673299195138
2025-03-07,120.0,2025-05-06,0.23809523809523808,0.30671266284558096
2025-03-07,120.0,2025-07-05,0.47619047619047616,1.110878991734197
2025-03-10,80.0,2025-04-09,0.11904761904761904,27.759813102943397
2025-03-10,80.0,2025-05-09,0.23809523809523808,28.25582035902045
2025-03-10,80.0,2025-07-08,0.47619047619047616,28.57265397221095
2025-03-10,85.0,2025-04-09,0.11904761904761904,23.07989787034851
2025-03-10,85.0,2025-05-09,0.23809523809523808,23.248928694612818
2025-03-10,85.0,2025-07-08,0.47619047619047616,24.27779097207809
2025-03-10,90.0,2025-04-09,0.11904761904761904,17.89059116402661
2025-03-10,90.0,2025-05-09,0.23809523809523808,18.363858234253296
2025-03-10,90.0,2025-07-08,0.47619047619047616,18.46757633128167
2025-03-10,95.0,2025-04-09,0.11904761904761904,12.932709313303802
2025-03-10,95.0,2025-05-09,0.23809523809523808,13.262274658331124
2025-03-10,95.0,2025-07-08,0.47619047619047616,13.873488407634362
2025-03-10,100.0,2025-04-09,0.11904761904761904,8.43955804685694
2025-03-10,100.0,2025-05-09,0.23809523809523808,8.903933646859771
2025-03-10,100.0,2025-07-08,0.47619047619047616,10.203123205028293
2025-03-10,105.0,2025-04-09,0.11904761904761904,4.2801104398556635
2025-03-10,105.0,2025-05-09,0.23809523809523808,5.280943912563244
2025-03-10,105.0,2025-07-08,0.47619047619047616,6.805318988354046
2025-03-10,110.0,2025-04-09,0.11904761904761904,1.5743900758445457
2025-03-10,110.0,2025-05-09,0.23809523809523808,2.5029068491545146
2025-03-10,110.0,2025-07-08,0.47619047619047616,4.1281690141501395
2025-03-10,115.0,2025-04-09,0.11904761904761904,0.3866305915878889
2025-03-10,115.0,2025-05-09,0.23809523809523808,1.003807397648624
2025-03-10,115.0,2025-07-08,0.47619047619047616,2.2906735254906994
2025-03-10,120.0,2025-04-09,0.11904761904761904,0.052696493270324926
2025-03-10,120.0,2025-05-09,0.23809523809523808,0.3294972991443186
2025-03-10,120.0,2025-07-08,0.47619047619047616,1.2227356430135532
2025-03-11,80.0,2025-04-10,0.11904761904761904,26.67810276674975
2025-03-11,80.0,2025-05-10,0.23809523809523808,27.27048518130691
2025-03-11,80.0,2025-07-09,0.47619047619047616,27.522244556185925
2025-03-11,85.0,2025-04-10,0.11904761904761904,21.85379349259128
2025-03-11,85.0,2025-05-10,0.23809523809523808,22.150113582149405
2025-03-11,85.0,2025-07-09,0.47619047619047616,22.765205379518573
2025-03-11,90.0,2025-04-10,0.11904761904761904,16.888809165687015
2025-03-11,90.0,2025-05-10,0.23809523809523808,17.338695792532885
2025-03-11,90.0,2025-07-09,0.47619047619047616,17.774197238378196
2025-03-11,95.0,2025-04-10,0.11904761904761904,12.224315658945102
2025-03-11,95.0,2025-05-10,0.23809523809523808,12.375534728628622
2025-03-11,95.0,2025-07-09,0.47619047619047616,13.163909195170142
2025-03-11,100.0,2025-04-10,0.11904761904761904,7.0934182784337745
2025-03-11,100.0,2025-05-10,0.23809523809523808,7.7719489893510145
2025-03-11,100.0,2025-07-09,0.47619047619047616,9.038061520709023
2025-03-11,105.0,2025-04-10,0.11904761904761904,3.258173151796708
2025-03-11,105.0,2025-05-10,0.23809523809523808,4.293373681722896
2025-03-11,105.0,2025-07-09,0.47619047619047616,5.788734094090991
2025-03-11,110.0,2025-04-10,0.11904761904761904,1.149896218629019
2025-03-11,110.0,2025-05-10,0.23809523809523808,2.0256660985511266
2025-03-11,110.0,2025-07-09,0.47619047619047616,3.2677813846230315
2025-03-11,115.0,2025-04-10,0.11904761904761904,0.2071697712379249
2025-03-11,115.0,2025-05-10,0.23809523809523808,0.73738278526318
2025-03-11,115.0,2025-07-09,0.47619047619047616,1.8818518614808624
2025-03-11,120.0,2025-04-10,0.11904761904761904,0.032520258264470435
2025-03-11,120.0,2025-05-10,0.23809523809523808,0.224419916649815
2025-03-11,120.0,2025-07-09,0.47619047619047616,0.8766742699145967
2025-03-12,80.0,2025-04-11,0.11904761904761904,27.26800860175807
2025-03-12,80.0,2025-05-11,0.23809523809523808,27.450871166333414
2025-03-12,80.0,2025-07-10,0.47619047619047616,28.077962620932198
2025-03-12,85.0,2025-04-11,0.11904761904761904,22.226206788054952
2025-03-12,85.0,2025-05-11,0.23809523809523808,22.731119331101176
2025-03-12,85.0,2025-07-10,0.47619047619047616,22.4804184386412
2025-03-12,90.0,2025-04-11,0.11904761904761904,17.31071597127756
2025-03-12,90.0,2025-05-11,0.23809523809523808,17.708447351265605
2025-03-12,90.0,2025-07-10,0.47619047619047616,17.658943653499694
2025-03-12,95.0,2025-04-11,0.11904761904761904,12.190971090477678
2025-03-12,95.0,2025-05-11,0.23809523809523808,12.678359457730657
2025-03-12,95.0,2025-07-10,0.47619047619047616,13.722583586522838
2025-03-12,100.0,2025-04-11,0.11904761904761904,7.451008154652767
2025-03-12,100.0,2025-05-11,0.23809523809523808,8.186054004457047
2025-03-12,100.0,2025-07-10,0.47619047619047616,9.260638309100734
2025-03-12,105.0,2025-04-11,0.11904761904761904,3.3695146624061616
2025-03-12,105.0,2025-05-11,0.23809523809523808,4.733848023436808
2025-03-12,105.0,2025-07-10,0.47619047619047616,6.036632857470792
2025-03-12,110.0,2025-04-11,0.11904761904761904,1.0422984345744077
2025-03-12,110.0,2025-05-11,0.23809523809523808,2.069437341301195
2025-03-12,110.0,2025-07-10,0.47619047619047616,3.459065666499171
2025-03-12,115.0,2025-04-11,0.11904761904761904,0.25471585972092453
2025-03-12,115.0,2025-05-11,0.23809523809523808,0.7743019642598542
2025-03-12,115.0,2025-07-10,0.47619047619047616,1.9014973216611712
2025-03-12,120.0,2025-04-11,0.11904761904761904,0.023416789742870536
2025-03-12,120.0,2025-05-11,0.23809523809523808,0.23799024457300127
2025-03-12,120.0,2025-07-10,0.47619047619047616,0.9929401258457662
2025-03-13,80.0,2025-04-12,0.11904761904761904,27.931754654526546
2025-03-13,80.0,2025-05-12,0.23809523809523808,28.23032057739418
2025-03-13,80.0,2025-07-11,0.47619047619047616,28.612515263297585
2025-03-13,85.0,2025-04-12,0.11904761904761904,22.989508778899598
2025-03-13,85.0,2025-05-12,0.23809523809523808,23.261933769646763
2025-03-13,85.0,2025-07-11,0.47619047619047616,23.548513343625782
2025-03-13,90.0,2025-04-12,0.11904761904761904,17.90431842909495
2025-03-13,90.0,2025-05-12,0.23809523809523808,18.26087381905827
2025-03-13,90.0,2025-07-11,0.47619047619047616,18.761224373684357
2025-03-13,95.0,2025-04-12,0.11904761904761904,12.80348638685527
2025-03-13,95.0,2025-05-12,0.23809523809523808,13.043589033852193
2025-03-13,95.0,2025-07-11,0.47619047619047616,14.194865159416182
2025-03-13,100.0,2025-04-12,0.11904761904761904,8.11311146124834
2025-03-13,100.0,2025-05-12,0.23809523809523808,8.635557327721317
2025-03-13,100.0,2025-07-11,0.47619047619047616,9.977038362731735
2025-03-13,105.0,2025-04-12,0.11904761904761904,3.7041434516741276
2025-03-13,105.0,2025-05-12,0.23809523809523808,4.472372004217377
2025-03-13,105.0,2025-07-11,0.47619047619047616,6.2246509584801055
2025-03-13,110.0,2025-04-12,0.11904761904761904,1.156943993796265
2025-03-13,110.0,2025-05-12,0.23809523809523808,1.9672465721073868
2025-03-13,110.0,2025-07-11,0.47619047619047616,3.201829854702204
2025-03-13,115.0,2025-04-12,0.11904761904761904,0.2054320824595375
2025-03-13,115.0,2025-05-12,0.23809523809523808,0.6021428683062414
2025-03-13,115.0,2025-07-11,0.47619047619047616,1.733937630449982
2025-03-13,120.0,2025-04-12,0.11904761904761904,0.01916296575508891
2025-03-13,120.0,2025-05-12,0.23809523809523808,0.1820462287357604
2025-03-13,120.0,2025-07-11,0.47619047619047616,0.6036525298960854
2025-03-14,80.0,2025-04-13,0.11904761904761904,28.73870882825001
2025-03-14,80.0,2025-05-13,0.23809523809523808,28.625751788163942
2025-03-14,80.0,2025-07-12,0.47619047619047616,29.22711669554385
2025-03-14,85.0,2025-04-13,0.11904761904761904,23.635631941723826
2025-03-14,85.0,2025-05-13,0.23809523809523808,23.744310288979413
2025-03-14,85.0,2025-07-12,0.47619047619047616,23.950286008156688
2025-03-14,90.0,2025-04-13,0.11904761904761904,18.830458561641038
2025-03-14,90.0,2025-05-13,0.23809523809523808,18.605224756991156
2025-03-14,90.0,2025-07-12,0.47619047619047616,19.479812098180076
2025-03-14,95.0,2025-04-13,0.11904761904761904,13.408585428247964
2025-03-14,95.0,2025-05-13,0.23809523809523808,13.820936152775245
2025-03-14,95.0,2025-07-12,0.47619047619047616,14.685154450141676
2025-03-14,100.0,2025-04-13,0.11904761904761904,8.731344761763177
2025-03-14,100.0,2025-05-13,0.23809523809523808,9.11227547670422
2025-03-14,100.0,2025-07-12,0.47619047619047616,10.384072383975754
2025-03-14,105.0,2025-04-13,0.11904761904761904,4.483992320919305
2025-03-14,105.0,2025-05-13,0.23809523809523808,5.51317661161004
2025-03-14,105.0,2025-07-12,0.47619047619047616,6.433772514446195
2025-03-14,110.0,2025-04-13,0.11904761904761904,1.717436220259398
2025-03-14,110.0,2025-05-13,0.23809523809523808,2.6397927671357073
2025-03-14,110.0,2025-07-12,0.47619047619047616,4.0828976749284696
2025-03-14,115.0,2025-04-13,0.11904761904761904,0.38609617714441785
2025-03-14,115.0,2025-05-13,0.23809523809523808,1.0706695061310354
2025-03-14,115.0,2025-07-12,0.47619047619047616,2.2635234085890383
2025-03-14,120.0,2025-04-13,0.11904761904761904,0.048119899690670695
2025-03-14,120.0,2025-05-13,0.23809523809523808,0.35639943803967855
2025-03-14,120.0,2025-07-12,0.47619047619047616,1.2695638153091355
2025-03-17,80.0,2025-04-16,0.11904761904761904,28.712069866990046
2025-03-17,80.0,2025-05-16,0.23809523809523808,28.788424970450453
2025-03-17,80.0,2025-07-15,0.47619047619047616,29.21953582634511
2025-03-17,85.0,2025-04-16,0.11904761904761904,23.494615189528908
2025-03-17,85.0,2025-05-16,0.23809523809523808,23.642598999188763
2025-03-17,85.0,2025-07-15,0.47619047619047616,24.363944256910827
2025-03-17,90.0,2025-04-16,0.11904761904761904,18.35214838403659
2025-03-17,90.0,2025-05-16,0.23809523809523808,18.887644106209645
2025-03-17,90.0,2025-07-15,0.47619047619047616,19.39007380090823
2025-03-17,95.0,2025-04-16,0.11904761904761904,13.361039349345042
2025-03-17,95.0,2025-05-16,0.23809523809523808,13.90048049277266
2025-03-17,95.0,2025-07-15,0.47619047619047616,14.771867291635937
2025-03-17,100.0,2025-04-16,0.11904761904761904,8.843350548062432
2025-03-17,100.0,2025-05-16,0.23809523809523808,9.306453759317069
2025-03-17,100.0,2025-07-15,0.47619047619047616,10.453614584990147
2025-03-17,105.0,2025-04-16,0.11904761904761904,4.367108846274325
2025-03-17,105.0,2025-05-16,0.23809523809523808,5.421561772950486
2025-03-17,105.0,2025-07-15,0.47619047619047616,6.889577416431314
2025-03-17,110.0,2025-04-16,0.11904761904761904,1.6076985330579947
2025-03-17,110.0,2025-05-16,0.23809523809523808,2.572630316362241
2025-03-17,110.0,2025-07-15,0.47619047619047616,4.299810565878138
2025-03-17,115.0,2025-04-16,0.11904761904761904,0.327106159095856
2025-03-17,115.0,2025-05-16,0.23809523809523808,1.0381839456241904
2025-03-17,115.0,2025-07-15,0.47619047619047616,2.3037165072290127
2025-03-17,120.0,2025-04-16,0.11904761904761904,0.05131581646356075
2025-03-17,120.0,2025-05-16,0.23809523809523808,0.3311288059464839
2025-03-17,120.0,2025-07-15,0.47619047619047616,1.1094895347995268
2025-03-18,80.0,2025-04-17,0.11904761904761904,28.93950789275211
2025-03-18,80.0,2025-05-17,0.23809523809523808,28.864575006753924
2025-03-18,80.0,2025-07-16,0.47619047619047616,29.41769425518539
2025-03-18,85.0,2025-04-17,0.11904761904761904,23.636049671719302
2025-03-18,85.0,2025-05-17,0.23809523809523808,23.939673031807295
2025-03-18,85.0,2025-07-16,0.47619047619047616,24.76572206909805
2025-03-18,90.0,2025-04-17,0.11904761904761904,18.943071390165553
2025-03-18,90.0,2025-05-17,0.23809523809523808,19.003850486442087
2025-03-18,90.0,2025-07-16,0.47619047619047616,19.517898940131595
2025-03-18,95.0,2025-04-17,0.11904761904761904,13.741616391470403
